demand_id,facility_id,distance_m,straight_line_m,detour_factor
142914,23939,120056.57967321643,112512.44681883231,1.067051540231204
142915,23939,130556.28458056498,104746.18511427297,1.246406104796413
142938,23939,136277.32892312063,104765.8513082219,1.3007800463740016
142941,23939,120056.57967321643,103329.35184078064,1.161882635809142
142954,23939,135258.04772672607,113939.10641484939,1.1871082017639751
142998,23939,144390.73552251668,123606.88490319073,1.1681447650396166
142999,23939,144390.73552251668,123591.31253012223,1.168291950029458
143000,23939,135904.9607983717,110674.42543038416,1.2279707824989605
143001,23939,140144.033629806,117238.69910862015,1.1953734960839542
143002,23939,135300.71665459586,112735.35753485854,1.200162217188693
143006,23939,129797.29070677527,103427.36773750705,1.254960785971017
143007,23939,130312.73288827266,108163.9177017243,1.2047708298401922
143008,23939,121529.24276003242,104253.13336518392,1.165713095013967
143009,23939,124396.45583159346,106186.67790416592,1.171488347567121
143010,23939,117651.7310671179,101142.54610660978,1.1632269069349563
143011,23939,121924.28450418318,104597.82930737009,1.1656483247458007
143014,23939,135904.9607983717,116709.24046924867,1.1644747258395607
143016,23939,140144.033629806,119316.32447275464,1.1745587558876514
143018,23939,123688.3641150877,104584.44328265729,1.182665033467729
143022,23939,140732.9104696871,120415.75555871359,1.1687250544308305
143025,23939,135258.04772672607,113895.4960509912,1.1875627431849527
143026,23939,126432.18945055747,108744.16324407085,1.1626572468702228
143027,23939,139154.34032176386,117908.11673341048,1.1801930535146359
143028,23939,118892.64923209936,102212.86373033618,1.1631867545142727
143029,23939,128918.5832456278,107836.26719649034,1.1955030213603648
143030,23939,122460.78511627018,105087.99898858918,1.1653165565514993
